Log.Event Dt,Fleet Name,Region Name,# of Customers,Active Days,Duration (hrs),NPT (All),NPT (Customer + Weather),NPT (Customer),NPT (Daylight Ops),NPT (NEX Equipment),NPT (NEX Support/Logistics/Other),NPT (Weather),Pumping Hours,Performance,Stages Completed,Time Available (hrs),Total Efficiency,Transition Time (hrs),Waiting on WL
2024-02-24,Frac 40,Central,33,33,20.169999999999998,2.182777778,2.125,2.125,0.0,0.057777778,0.0,0.0,16.457777779,0.8165155315700663,5.0,20.156111112,6.0,1.428888889,0.0
2024-02-25,Frac 08,Northeast,37,37,10.71,0.077777778,0.077777778,0.077777778,0.0,0.0,0.0,0.0,8.421388889,0.7863720073523812,3.0,10.709166667,6.0,2.088333333,0.0
2024-02-25,Frac 10,West Texas,32,32,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.891111111,0.9822227500195061,4.0,7.015833334,8.0,0.014444444,0.0
2024-02-25,Frac 32,West Texas,53,53,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.494999999999999,0.9368099439360508,10.0,8.000555554,13.0,0.380277778,0.0
2024-02-25,Frac 38,Central,33,33,12.21,4.785833333,4.785833333,4.785833333,0.0,0.0,0.0,0.0,6.6897222229999995,0.5476271688259124,1.0,12.215833332999999,5.0,0.6744444439999999,0.0
2024-02-25,Frac 39,Central,33,33,17.36,0.030277778,0.0,0.0,0.0,0.030277778,0.0,0.0,14.845833334,0.8554074169195357,3.0,17.355277778,6.0,2.037222222,0.0
2024-02-25,Frac 40,Central,56,56,17.009999999999998,0.891944445,0.871388889,0.871388889,0.0,0.020555556,0.0,0.0,14.542777778,0.8543128488494512,8.0,17.022777777,7.0,1.447777777,0.0
2024-02-25,Frac 90,West Texas,21,21,11.71,5.416666666,5.083333333,5.083333333,0.0,0.333333333,0.0,0.0,5.1333333329999995,0.43812233285565416,3.0,11.716666666,4.0,1.166666667,0.0
2024-02-26,Frac 08,Northeast,49,49,14.77,3.295833333,0.0,0.0,0.0,3.295833333,0.0,0.0,9.223333333000001,0.6243818048439989,4.0,14.771944444,8.0,2.031111111,0.0
2024-02-26,Frac 10,West Texas,29,29,17.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.670833335,0.9462506307050407,4.0,17.617777779,11.0,0.831944444,0.0
2024-02-26,Frac 32,West Texas,52,52,15.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.093611113,0.9622447714243647,6.0,15.685833336,14.0,0.498055556,0.0
2024-02-26,Frac 38,Central,21,21,8.88,6.228888889,6.228888889,6.228888889,0.0,0.0,0.0,0.0,1.5561111109999999,0.17562229604736987,4.0,8.860555556,2.0,1.0,0.5
2024-02-26,Frac 39,Central,45,45,20.41,0.122222222,0.0,0.0,0.0,0.122222222,0.0,0.0,17.703055554000002,0.8673480497887749,8.0,20.410555553000002,8.0,2.3483333330000002,0.0
2024-02-26,Frac 40,Central,46,46,17.259999999999998,0.05,0.0,0.0,0.0,0.05,0.0,0.0,15.447222223,0.8948571060291085,8.0,17.262222224,7.0,1.64138889,0.0
2024-02-26,Frac 90,West Texas,19,19,15.209999999999999,9.166666667,9.166666667,9.166666667,0.0,0.0,0.0,0.0,4.5,0.29572836803048097,3.0,15.216666666,4.0,1.5499999990000002,0.0
2024-02-27,Frac 08,Northeast,63,63,16.22,1.104722222,0.587222222,0.587222222,0.0,0.5175,0.0,0.0,12.97111111,0.8007682545694159,5.0,16.198333333,10.0,1.8947222209999999,0.0
2024-02-27,Frac 10,West Texas,65,65,19.919999999999998,1.0069444440000002,0.0,0.0,0.0,1.0069444440000002,0.0,0.0,14.619722223,0.7333184712469761,9.0,19.93638889,15.0,4.166111111,0.0
2024-02-27,Frac 32,West Texas,59,59,14.030000000000001,0.576666667,0.0,0.0,0.0,0.576666667,0.0,0.0,12.279166667,0.8765094282908562,5.0,14.009166668,17.0,1.05888889,0.0
2024-02-27,Frac 38,Central,6,6,22.07,19.65,19.65,19.65,0.0,0.0,0.0,0.0,2.408611111,0.10915843141578238,1.0,22.065277778,1.0,0.0,0.0
2024-02-27,Frac 39,Central,50,50,19.32,3.959444444,0.10527777699999999,0.10527777699999999,0.0,3.854166667,0.0,0.0,12.151111111999999,0.6294281849645762,5.0,19.305000002,6.0,2.658611111,0.0
2024-02-27,Frac 40,Central,46,46,17.08,0.293055556,0.0,0.0,0.0,0.293055556,0.0,0.0,14.974444445,0.8778517805903843,9.0,17.058055558,7.0,1.69,0.0
2024-02-27,Frac 90,West Texas,34,34,16.89,4.583333334,3.916666667,3.916666667,0.0,0.666666667,0.0,0.0,10.849999998,0.641379310327705,8.0,16.916666664,8.0,1.483333332,0.0
2024-02-28,Frac 08,Northeast,44,44,11.51,1.961666668,1.723611112,0.775555556,0.0,0.238055556,0.0,0.948055556,7.398055556,0.6428278341635193,6.0,11.508611113,7.0,1.974166667,0.0
2024-02-28,Frac 10,West Texas,27,27,6.9799999999999995,1.071944444,0.0,0.0,0.0,1.071944444,0.0,0.0,5.830277778,0.8349178566953391,4.0,6.983055556,7.0,0.0,0.0
2024-02-28,Frac 18,Northeast,10,10,12.19,6.500277778,6.500277778,6.500277778,0.0,0.0,0.0,0.0,3.833611111,0.314251884218478,1.0,12.199166667,2.0,1.5,0.0
2024-02-28,Frac 32,West Texas,47,47,7.46,0.049722222,0.0,0.0,0.0,0.049722222,0.0,0.0,6.232777778,0.8348401981176186,8.0,7.465833332,12.0,1.114722222,0.0
2024-02-28,Frac 38,Central,4,4,21.880000000000003,20.72555556,20.72555556,20.72555556,0.0,0.0,0.0,0.0,1.137777778,0.052021286051574335,0.0,21.871388894,1.0,0.0,0.0
2024-02-28,Frac 39,Central,34,34,21.26,2.061388889,0.0,0.0,0.0,2.061388889,0.0,0.0,16.000555556000002,0.7529870061974697,2.0,21.249444444999998,7.0,2.744166666,0.0
2024-02-28,Frac 40,Central,29,29,11.26,3.6955555559999995,0.0,0.0,0.0,0.118055556,0.0,0.0,7.298888889,0.6488381854775805,4.0,11.249166667999999,5.0,0.159166667,0.0
2024-02-28,Frac 90,West Texas,34,34,18.88,8.850000001,8.850000001,8.850000001,0.0,0.0,0.0,0.0,8.433333333,0.4466019417378041,6.0,18.883333333,5.0,1.599999999,0.0
2024-02-29,Frac 08,Northeast,29,29,11.790000000000001,4.752777777,0.0,0.0,0.0,4.752777777,0.0,0.0,6.08111111,0.515542577259396,2.0,11.795555553,8.0,0.714722222,0.0
2024-02-29,Frac 10,West Texas,47,47,19.03,1.8836111119999999,1.8836111119999999,0.0,0.0,0.0,0.0,1.8836111119999999,14.562777779,0.7660476057617056,5.0,19.010277781,12.0,2.4588888890000002,0.0
2024-02-29,Frac 18,Northeast,9,9,12.05,9.161666666,7.324722222,7.324722222,0.0,0.0,0.0,0.0,1.860555556,0.1544065101022044,1.0,12.049722222,1.0,1.0,0.0
2024-02-29,Frac 32,West Texas,49,49,7.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.533611112,0.9591526383251412,9.0,7.854444445,10.0,0.223611111,0.0
2024-02-29,Frac 38,Central,18,18,6.62,0.711388889,0.711388889,0.678611111,0.0,0.0,0.0,0.032777778,5.466666667,0.8236377332758774,2.0,6.637222223,3.0,0.381388889,0.0
2024-02-29,Frac 39,Central,27,27,13.57,3.68,3.68,3.68,0.0,0.0,0.0,0.0,7.871111111,0.5798121585221533,3.0,13.575277778,4.0,1.686111111,0.0
2024-02-29,Frac 40,Central,1,0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-29,Frac 90,West Texas,35,35,11.48,3.5999999999999996,2.516666667,2.516666667,0.0,1.0833333330000001,0.0,0.0,5.800000000000001,0.5050798258492041,7.0,11.483333333000001,4.0,2.083333333,0.0
2024-03-01,Frac 08,Northeast,63,63,16.39,0.812777777,0.0,0.0,0.0,0.812777777,0.0,0.0,13.040833333,0.7959277092105229,10.0,16.384444444,10.0,2.2997222219999998,0.0
2024-03-01,Frac 10,West Texas,46,46,13.57,0.237777778,0.0,0.0,0.0,0.237777778,0.0,0.0,11.526666664,0.8482246888165934,8.0,13.589166663,10.0,1.742222222,0.0
2024-03-01,Frac 18,Northeast,16,16,8.52,5.815833333,5.815833333,5.815833333,0.0,0.0,0.0,0.0,1.814722222,0.21244837564761854,3.0,8.541944444,1.0,0.5,0.0
2024-03-01,Frac 32,West Texas,64,64,12.24,0.085277778,0.0,0.0,0.0,0.085277778,0.0,0.0,11.246111111,0.9212670095193422,13.0,12.207222222,15.0,0.814722222,0.0
2024-03-01,Frac 38,Central,30,30,10.83,0.2975,0.0,0.0,0.0,0.2975,0.0,0.0,8.525277777,0.7871101764553867,6.0,10.83111111,4.0,1.823333333,0.0
2024-03-01,Frac 39,Central,39,39,11.94,0.2125,0.2125,0.2125,0.0,0.0,0.0,0.0,10.420277776999999,0.8742862469422171,7.0,11.918611111,5.0,0.7413888900000001,0.0
2024-03-01,Frac 40,Central,30,30,21.5,14.719444444,0.0,0.0,0.0,0.0,0.0,0.0,5.708333333,0.2654387166005607,3.0,21.505277776,4.0,1.023055556,0.0
2024-03-01,Frac 90,West Texas,30,30,18.79,8.699999999000001,8.066666666,8.066666666,0.0,0.6333333329999999,0.0,0.0,7.933333333,0.42198581560755244,4.0,18.799999999,5.0,2.166666667,0.0
2024-03-02,Frac 08,Northeast,78,78,20.28,3.6125000000000003,2.662777778,2.662777778,0.0,0.949722222,0.0,0.0,13.401666668,0.6612120714197447,12.0,20.268333334,12.0,2.955555555,0.0
2024-03-02,Frac 10,West Texas,64,64,18.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.126388888,0.7605623270336384,12.0,18.573611110999998,14.0,4.330277778,0.0
2024-03-02,Frac 18,Northeast,36,36,23.97,12.854444444,12.7125,12.7125,0.0,0.141944444,0.0,0.0,8.618888890000001,0.3596865436681916,5.0,23.962222223,5.0,2.339166667,0.0
2024-03-02,Frac 32,West Texas,89,89,18.46,0.129722222,0.051388889,0.051388889,0.0,0.078333333,0.0,0.0,17.343333335,0.9412793415634767,14.0,18.425277778,24.0,0.815,0.0
2024-03-02,Frac 38,Central,38,38,13.56,3.094444444,1.863611111,1.863611111,0.0,1.230833333,0.0,0.0,9.222499999,0.6791931755235311,5.0,13.57861111,6.0,1.01,0.0
2024-03-02,Frac 39,Central,53,53,22.2,0.6763888889999999,0.065833334,0.065833334,0.0,0.6105555549999999,0.0,0.0,17.246388889,0.7769615817572832,8.0,22.197222223,8.0,3.6233333329999997,1.2
2024-03-02,Frac 40,Central,57,57,21.91,0.738611111,0.0,0.0,0.0,0.738611111,0.0,0.0,17.777222223,0.8115394369589144,8.0,21.905555557,9.0,3.229444445,0.0
2024-03-02,Frac 90,West Texas,48,48,21.25,1.433333332,0.0,0.0,0.0,1.433333332,0.0,0.0,17.933333333,0.841282252006656,8.0,21.31666666,12.0,1.949999995,0.0
2024-03-03,Frac 08,Northeast,104,104,22.07,1.26388889,0.446666667,0.446666667,0.0,0.817222223,0.0,0.0,17.184444446,0.7797721084925107,15.0,22.03777778,14.0,3.094166666,0.0
2024-03-03,Frac 10,West Texas,62,62,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.097777778,0.7957407407168442,10.0,24.000000001,16.0,4.209722222,0.0
2024-03-03,Frac 18,Northeast,27,27,23.98,16.069722223,16.069722223,16.069722223,0.0,0.0,0.0,0.0,6.396388888,0.26678484117293705,4.0,23.975833334,4.0,1.366388889,0.0
2024-03-03,Frac 32,West Texas,96,96,21.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.261666668,0.9541137998021872,16.0,21.236111114,23.0,0.821944445,0.0
2024-03-03,Frac 38,Central,43,43,20.1,1.7375000010000001,0.265555556,0.265555556,0.0,1.471944445,0.0,0.0,15.800555554999999,0.7864450834460149,5.0,20.091111112,7.0,2.301666667,0.0
2024-03-03,Frac 39,Central,35,35,19.23,0.574722222,0.574722222,0.574722222,0.0,0.0,0.0,0.0,10.624444445,0.5521343091826876,4.0,19.242500001,5.0,7.6575,6.1575
2024-03-03,Frac 40,Central,63,63,22.56,1.650833332,0.0,0.0,0.0,1.650833332,0.0,0.0,17.785,0.8052875846964007,8.0,22.085277779000002,10.0,2.520277779,1.255555556
2024-03-03,Frac 90,West Texas,36,36,11.05,1.5499999999999998,0.0,0.0,0.0,1.5499999999999998,0.0,0.0,7.600000001,0.6888217522524438,7.0,11.033333335,6.0,1.883333334,0.0
2024-03-04,Frac 08,Northeast,94,94,16.93,1.274444444,0.895833333,0.895833333,0.0,0.378611111,0.0,0.0,12.519444445000001,0.7392038838415693,11.0,16.936388889,12.0,2.795277779,0.0
2024-03-04,Frac 10,West Texas,50,50,14.620000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.184444445,0.7648500276110727,8.0,14.623055555,13.0,3.245,0.0
2024-03-04,Frac 32,West Texas,6,6,23.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,2.0,0.01,1.0,0.0,0.0
2024-03-04,Frac 38,Central,52,52,13.72,1.797777779,0.827500001,0.190555556,0.0,0.970277778,0.0,0.636944445,9.92861111,0.7236011011758944,5.0,13.721111111999999,9.0,1.794166667,0.0
2024-03-04,Frac 39,Central,30,30,13.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8772222229999995,0.562625240630025,5.0,14.000833333,5.0,5.880277778,5.880277778
2024-03-04,Frac 40,Central,1,1,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.435833333,1.0,0.0,2.435833333,1.0,0.0,0.0
2024-03-04,Frac 90,West Texas,47,47,16.86,1.4166666669999999,0.95,0.95,0.0,0.46666666700000003,0.0,0.0,13.266666668000001,0.7881188118355457,9.0,16.833333336,10.0,2.150000001,0.0
2024-03-05,Frac 08,Northeast,63,63,8.23,0.9811111109999999,0.036111111,0.036111111,0.0,0.945,0.0,0.0,5.611944444,0.6849867768987594,11.0,8.192777778,5.0,1.364444444,0.0
2024-03-05,Frac 10,West Texas,34,34,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.433055556,0.8693609239986467,7.0,12.000833334,8.0,1.488333333,0.0
2024-03-05,Frac 32,West Texas,2,0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-05,Frac 38,Central,20,20,11.28,2.576944444,0.0,0.0,0.0,0.0,0.0,0.0,7.705555556,0.6830157089486196,3.0,11.281666666,3.0,0.8602777779999999,0.0
2024-03-05,Frac 39,Central,23,23,15.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.470555555,0.4762444440728597,4.0,15.686388887,4.0,8.061666666,7.561666666000001
2024-03-05,Frac 40,Central,32,32,18.830000000000002,0.446666667,0.0,0.0,0.0,0.446666667,0.0,0.0,15.970277779,0.847904315272211,2.0,18.835000001,7.0,2.324999999,0.0
2024-03-05,Frac 90,West Texas,44,44,11.99,1.6333333319999999,0.383333333,0.383333333,0.0,0.799999999,0.45,0.0,8.083333333,0.6736111111394677,9.0,11.999999999,6.0,2.283333334,0.0
2024-03-06,Frac 08,Northeast,40,40,11.28,3.300555556,0.292777778,0.292777778,0.0,3.007777778,0.0,0.0,7.165,0.6346948818272937,5.0,11.28888889,6.0,0.711111112,0.0
2024-03-06,Frac 10,West Texas,40,40,11.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.318611111000001,0.7782262741890585,8.0,11.974166666,9.0,2.561111111,0.0
2024-03-06,Frac 32,West Texas,5,5,22.22,1.0219444439999998,1.0219444439999998,1.0219444439999998,0.0,0.0,0.0,0.0,0.045,0.04183884299681758,0.0,1.075555555,1.0,0.0,0.0
2024-03-06,Frac 38,Central,31,31,14.77,2.5775,0.0,0.0,0.0,1.0330555559999999,0.0,0.0,8.235555556,0.5576601147882125,2.0,14.768055555,4.0,3.821111111,2.321111111
2024-03-06,Frac 39,Central,19,19,7.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.823611111,0.6274842811969013,3.0,7.687222223,2.0,2.69,2.69
2024-03-06,Frac 40,Central,32,32,14.2,0.0825,0.0,0.0,0.0,0.0825,0.0,0.0,12.873333333,0.9075847483353017,5.0,14.184166665,6.0,1.161944444,0.0
2024-03-06,Frac 90,West Texas,43,43,15.45,0.766666667,0.0,0.0,0.0,0.766666667,0.0,0.0,12.966666667,0.8392664509385113,9.0,15.450000000000001,10.0,1.716666666,0.0
2024-03-07,Frac 08,Northeast,56,56,10.54,1.639722222,1.639722222,1.639722222,0.0,0.0,0.0,0.0,8.247500001,0.7830937622681139,8.0,10.531944447,7.0,0.329444444,0.0
2024-03-07,Frac 10,West Texas,40,40,13.3,0.071388889,0.0,0.0,0.0,0.071388889,0.0,0.0,11.945000001,0.897089809041896,9.0,13.31527778,11.0,1.196388889,0.0
2024-03-07,Frac 32,West Texas,47,47,13.81,0.28500000000000003,0.0,0.0,0.0,0.28500000000000003,0.0,0.0,12.824722222,0.931333588817601,5.0,13.770277778,10.0,0.557777778,0.0
2024-03-07,Frac 38,Central,39,39,10.96,0.744444445,0.673055556,0.673055556,0.0,0.071388889,0.0,0.0,8.001111112,0.7295476419927376,5.0,10.967222223,4.0,2.023611111,0.0
2024-03-07,Frac 39,Central,15,15,17.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.846666667,0.4689730916855069,2.0,6.070000001,2.0,3.081111111,2.581111111
2024-03-07,Frac 40,Central,25,25,8.55,0.621111111,0.621111111,0.621111111,0.0,0.0,0.0,0.0,7.520833334,0.8804591720802278,3.0,8.541944444999999,3.0,0.299166667,0.0
2024-03-07,Frac 90,West Texas,53,53,19.14,1.016666667,0.0,0.0,0.0,1.016666667,0.0,0.0,15.650000001,0.817232376074007,9.0,19.149999999,12.0,2.483333331,0.0
2024-03-08,Frac 08,Northeast,63,63,14.889999999999999,0.027777778,0.027777778,0.027777778,0.0,0.0,0.0,0.0,11.811111110999999,0.7918505688902463,7.0,14.915833334,11.0,2.889166666,0.0
2024-03-08,Frac 10,West Texas,34,34,13.57,0.042777778,0.042777778,0.0,0.0,0.0,0.0,0.042777778,9.915555556,0.7322857260170751,8.0,13.540555556,5.0,3.509166666,0.0
2024-03-08,Frac 32,West Texas,70,70,15.709999999999999,3.984444444,0.0,0.0,0.0,3.984444444,0.0,0.0,10.87361111,0.6916322131550549,9.0,15.721666665,16.0,0.729166667,0.0
2024-03-08,Frac 38,Central,45,45,17.689999999999998,0.6455555559999999,0.503333334,0.0,0.0,0.142222222,0.0,0.503333334,14.416111111,0.8155702925635693,6.0,17.676111112,7.0,2.390277779,0.0
2024-03-08,Frac 39,Central,5,5,23.21,0.147222222,0.0,0.0,0.0,0.147222222,0.0,0.0,0.171388889,0.5318965524357907,0.0,0.322222222,1.0,0.0,0.0
2024-03-08,Frac 40,Central,35,35,18.759999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.123055556,0.9136221488691562,5.0,18.741944443,7.0,1.525277777,0.0
2024-03-08,Frac 90,West Texas,43,43,15.09,0.9,0.0,0.0,0.0,0.9,0.0,0.0,12.333333332999999,0.816777041974621,8.0,15.099999999,9.0,1.866666666,0.0
2024-03-09,Frac 08,Northeast,54,54,16.84,4.733611111,4.733611111,4.733611111,0.0,0.0,0.0,0.0,10.77388889,0.6394948146988868,7.0,16.847499999,9.0,1.102222221,0.0
2024-03-09,Frac 10,West Texas,25,25,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.541666667,0.8504535752067164,4.0,4.164444445,6.0,0.582777778,0.0
2024-03-09,Frac 32,West Texas,61,61,14.06,0.1775,0.0,0.0,0.0,0.1775,0.0,0.0,12.856666668999999,0.9160976188549141,9.0,14.03416667,14.0,0.920555555,0.0
2024-03-09,Frac 38,Central,37,37,7.3,0.564166667,0.285277778,0.285277778,0.0,0.278888889,0.0,0.0,4.555555555,0.6246429251285197,4.0,7.2930555550000005,2.0,1.866944444,0.0
2024-03-09,Frac 39,Central,28,28,13.77,5.402222222,5.24,5.24,0.0,0.162222222,0.0,0.0,5.916388888,0.42957987935593245,4.0,13.772499999,2.0,2.0,0.0
2024-03-09,Frac 40,Central,35,35,10.85,0.058888889,0.0,0.0,0.0,0.058888889,0.0,0.0,9.117777778,0.8409079264263789,6.0,10.842777778,5.0,1.571944444,0.0
2024-03-09,Frac 90,West Texas,43,43,17.84,1.433333334,0.0,0.0,0.0,1.433333334,0.0,0.0,14.55,0.8158878504367894,5.0,17.833333334,10.0,1.85,0.0
2024-03-10,Frac 08,Northeast,41,41,12.91,1.786111111,1.786111111,1.786111111,0.0,0.0,0.0,0.0,9.954166666,0.7717903984847001,5.0,12.897500002000001,9.0,0.9858333340000001,0.0
2024-03-10,Frac 10,West Texas,23,23,7.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.061666665,0.9937067584238443,6.0,7.106388887,6.0,0.024722222,0.0
2024-03-10,Frac 32,West Texas,57,57,4.19,0.053611111,0.0,0.0,0.0,0.053611111,0.0,0.0,2.4983333340000002,0.5948806138457793,7.0,4.199722222999999,8.0,1.520833334,0.0
2024-03-10,Frac 38,Central,23,23,11.549999999999999,0.332222222,0.080277778,0.080277778,0.0,0.251944444,0.0,0.0,10.677222222,0.9239237555502381,2.0,11.556388887999999,6.0,0.465,0.0
2024-03-10,Frac 39,Central,26,26,19.87,3.244722223,3.244722223,3.244722223,0.0,0.0,0.0,0.0,15.343333333,0.7721319037101287,2.0,19.87138889,6.0,1.0,0.0
2024-03-10,Frac 40,Central,25,25,12.0,3.684166667,0.0,0.0,0.0,0.901111111,2.783055556,0.0,6.689722222,0.5573736345503714,5.0,12.002222221,3.0,1.553333332,0.0
2024-03-10,Frac 90,West Texas,59,59,14.48,1.100000001,0.666666668,0.666666668,0.0,0.433333333,0.0,0.0,10.650000002,0.7370242214386802,13.0,14.450000003,10.0,2.6999999999999997,0.0
2024-03-11,Frac 08,Northeast,47,47,9.78,0.95,0.851388889,0.851388889,0.0,0.098611111,0.0,0.0,6.126944444,0.6279394181923225,9.0,9.75722222,6.0,2.503055555,0.0
2024-03-11,Frac 10,West Texas,17,17,16.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.391388889,0.582434882164586,3.0,5.822777778,3.0,2.375277778,0.0
2024-03-11,Frac 18,Northeast,14,14,17.31,8.3025,8.3025,8.3025,6.665,0.0,0.0,0.0,1.790833333,0.10354630430760334,2.0,17.295,1.0,0.425,0.0
2024-03-11,Frac 32,West Texas,47,47,10.36,0.177777778,0.126666667,0.126666667,0.0,0.051111111,0.0,0.0,9.515277779,0.9168406401048746,7.0,10.378333336,9.0,0.515555556,0.0
2024-03-11,Frac 38,Central,29,29,16.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.474722222,0.8649658057330846,4.0,16.734444444,6.0,1.976944445,0.0
2024-03-11,Frac 39,Central,26,26,10.72,1.594444444,1.594444444,1.594444444,0.0,0.0,0.0,0.0,6.745555555,0.6297717842458269,4.0,10.711111110000001,3.0,2.053333333,0.0
2024-03-11,Frac 40,Central,31,31,13.28,1.683611111,0.0,0.0,0.0,1.683611111,0.0,0.0,7.624166668,0.5744333522697306,2.0,13.2725,4.0,3.897777776,1.862777777
2024-03-11,Frac 90,West Texas,51,51,13.58,1.499999999,1.349999999,1.349999999,0.0,0.15,0.0,0.0,9.133333336,0.6740467405149712,9.0,13.550000003000001,9.0,2.916666668,0.0
2024-03-12,Frac 10,West Texas,2,0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.166666667,0.0
2024-03-12,Frac 18,Northeast,21,21,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.662500001,0.8191001367024457,4.0,5.692222223,3.0,0.966944444,0.0
2024-03-12,Frac 32,West Texas,58,58,9.02,0.584166667,0.584166667,0.584166667,0.0,0.0,0.0,0.0,7.3999999999999995,0.818936366259798,7.0,9.036111113,10.0,0.878888889,0.0
2024-03-12,Frac 38,Central,25,25,14.32,0.198055556,0.198055556,0.198055556,0.0,0.0,0.0,0.0,12.217500001,0.8533925764990866,1.0,14.31638889,6.0,1.7725,0.0
2024-03-12,Frac 39,Central,11,11,14.98,0.4325,0.0,0.0,0.0,0.4325,0.0,0.0,13.972777777,0.9327794981724595,1.0,14.979722222,3.0,0.483611111,0.0
2024-03-12,Frac 40,Central,5,5,22.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.140555556000001,0.9943047497098647,0.0,5.17,2.0,0.0,0.0
2024-03-12,Frac 90,West Texas,51,51,12.870000000000001,1.666666667,1.383333333,1.383333333,0.0,0.283333334,0.0,0.0,9.1,0.7090909088883116,13.0,12.833333337000001,9.0,2.06666667,0.0
2024-03-13,Frac 10,West Texas,17,17,17.259999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4699999999999998,0.6617226400961601,2.0,5.243888889,2.0,1.724722222,1.724722222
2024-03-13,Frac 18,Northeast,30,30,13.55,0.29,0.29,0.29,6.627222222,0.0,0.0,0.0,4.599166666,0.3395262996344574,5.0,13.54583333,3.0,1.883888888,0.0
2024-03-13,Frac 32,West Texas,61,61,18.009999999999998,0.065,0.0,0.0,0.0,0.065,0.0,0.0,17.161666669,0.9537644534620991,11.0,17.993611113,15.0,0.612777778,0.0
2024-03-13,Frac 38,Central,29,29,14.23,0.986388889,0.962222222,0.962222222,0.0,0.024166667,0.0,0.0,11.675833334,0.8210692867928681,1.0,14.220277779,5.0,1.486944444,0.0
2024-03-13,Frac 39,Central,27,27,12.16,1.0813888889999999,0.0,0.0,0.0,1.0813888889999999,0.0,0.0,9.646388889,0.792926294684123,3.0,12.165555555000001,4.0,1.096666667,0.0
2024-03-13,Frac 40,Central,19,19,7.720000000000001,1.2088888880000002,0.281944444,0.281944444,0.0,0.926944444,0.0,0.0,4.975,0.64605728315482,2.0,7.700555553999999,2.0,1.382777777,0.0
2024-03-13,Frac 90,West Texas,40,40,18.7,8.899999999,7.05,0.083333333,0.0,1.416666666,0.433333333,6.966666667,8.350000001,0.4469223907362246,9.0,18.683333335,10.0,1.433333335,0.0
2024-03-14,Frac 10,West Texas,38,38,15.219999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.490000001,0.6236810398627957,3.0,15.216111112,7.0,5.620277778,2.036944444
2024-03-14,Frac 18,Northeast,28,28,8.47,0.0,0.0,0.0,5.540555556,0.0,0.0,0.0,1.371944444,0.16201410525583165,5.0,8.468055555,1.0,1.426666666,0.0
2024-03-14,Frac 32,West Texas,68,68,13.9,1.625555555,0.035833333,0.035833333,0.0,1.5897222219999998,0.0,0.0,11.140277779,0.8012346665839905,11.0,13.903888890000001,13.0,0.99638889,0.0
2024-03-14,Frac 38,Central,27,27,11.91,0.038333333,0.0,0.0,0.0,0.038333333,0.0,0.0,8.311666666,0.6981660366232676,3.0,11.905,3.0,3.393333333,0.893333333
2024-03-14,Frac 39,Central,39,39,16.21,1.596944444,0.944444444,0.944444444,0.0,0.6525,0.0,0.0,13.414166666,0.8272264762586071,4.0,16.215833331,8.0,0.8175,0.0
2024-03-14,Frac 40,Central,37,37,19.6,1.264444445,0.0,0.0,0.0,1.264444445,0.0,0.0,16.855555554,0.8601236037373744,7.0,19.596666666,7.0,1.398888889,0.0
2024-03-14,Frac 90,West Texas,57,57,18.91,3.066666667,1.6833333339999998,1.6833333339999998,0.0,1.383333333,0.0,0.0,12.799999999,0.6766519823498379,9.0,18.916666666,13.0,3.05,0.0
2024-03-15,Frac 10,West Texas,52,52,19.44,1.798888889,0.0,0.0,0.0,1.798888889,0.0,0.0,10.787777778999999,0.5550220087997744,4.0,19.436666669,7.0,6.780833334,4.233888889
